Wood River 5SE,2020-07-31 09:00:00 CDT,65°F,61°F,85%,68°F,269W/m^2,4MPH,NNW,1019mb,,,0.00"
York 2W,2020-07-31 09:00:00 CDT,66°F,60°F,82%,69°F,390W/m^2,5MPH,NNW,1018mb,,,0.00"
Ainsworth 2NE,2020-07-31 10:00:00 CDT,72°F,61°F,68%,72°F,543W/m^2,4MPH,S,1018mb,,,0.00"
Alda 3W,2020-07-31 10:00:00 CDT,69°F,63°F,80%,69°F,555W/m^2,3MPH,NNW,1019mb,,,0.00"
Alliance 6NW,2020-07-31 09:00:00 MDT,64°F,60°F,88%,67°F,149W/m^2,3MPH,SE,1020mb,,,0.02"
Arthur 8S,2020-07-31 09:00:00 MDT,71°F,61°F,69%,67°F,523W/m^2,2MPH,W,1018mb,,,0.00"
Axtell 5NE,2020-07-31 10:00:00 CDT,69°F,63°F,81%,70°F,578W/m^2,3MPH,NNW,1018mb,,,0.00"
Big Springs 8NE,2020-07-31 09:00:00 MDT,70°F,62°F,74%,67°F,537W/m^2,1MPH,WSW,1019mb,,,0.00"
Broadwater 7N,2020-07-31 09:00:00 MDT,72°F,58°F,63%,69°F,501W/m^2,5MPH,WNW,1018mb,,,0.00"
Brule 6SW,2020-07-31 09:00:00 MDT,69°F,61°F,74%,68°F,522W/m^2,3MPH,NW,1020mb,,,0.00"
Central City 3W,2020-07-31 10:00:00 CDT,71°F,61°F,73%,72°F,495W/m^2,5MPH,NNW,1018mb,,,0.00"
Champion 5SE,2020-07-31 09:00:00 MDT,69°F,62°F,79%,72°F,529W/m^2,4MPH,NNE,1020mb,,,0.00"
Concord 2E,2020-07-31 10:00:00 CDT,71°F,62°F,73%,68°F,575W/m^2,3MPH,NE,1018mb,,,0.00"
Cozad 8N,2020-07-31 10:00:00 CDT,71°F,62°F,73%,67°F,564W/m^2,4MPH,WNW,1018mb,,,0.00"
Curtis 1N,2020-07-31 10:00:00 CDT,71°F,61°F,69%,68°F,541W/m^2,2MPH,NW,1019mb,,,0.00"
Decatur 7S,2020-07-31 10:00:00 CDT,71°F,60°F,66%,70°F,611W/m^2,4MPH,NNW,1015mb,,,0.00"
Dickens 1NE,2020-07-31 10:00:00 CDT,70°F,60°F,71%,69°F,533W/m^2,3MPH,S,1019mb,,,0.00"
Dunning 6NW,2020-07-31 10:00:00 CDT,71°F,62°F,74%,66°F,561W/m^2,3MPH,WSW,1019mb,,,0.00"
Eagle 3NW Beta,2020-07-31 10:00:00 CDT,70°F,62°F,76%,71°F,372W/m^2,3MPH,NNW,1017mb,,,0.00"
Elgin 6W,2020-07-31 10:00:00 CDT,71°F,60°F,68%,69°F,578W/m^2,1MPH,NW,1018mb,,,0.00"
Emmet 2E,2020-07-31 10:00:00 CDT,71°F,62°F,72%,71°F,551W/m^2,1MPH,S,1016mb,,,0.00"
Firth 3N,2020-07-31 10:00:00 CDT,70°F,63°F,79%,71°F,514W/m^2,5MPH,NNE,1017mb,,,0.00"
Fordyce 4N,2020-07-31 10:00:00 CDT,74°F,55°F,51%,73°F,562W/m^2,3MPH,NE,1017mb,,,0.00"
Gordon 4SE,2020-07-31 09:00:00 MDT,72°F,61°F,68%,67°F,524W/m^2,4MPH,SW,1017mb,,,0.00"
Gothenburg 2NW,2020-07-31 10:00:00 CDT,69°F,62°F,78%,66°F,561W/m^2,4MPH,W,1019mb,,,0.00"
Grant 1E,2020-07-31 09:00:00 MDT,70°F,64°F,79%,68°F,534W/m^2,1MPH,W,1018mb,,,"0.00"
Guide Rock 3E,2020-07-31 10:00:00 CDT,72°F,60°F,65%,69°F,635W/m^2,8MPH,NNE,1018mb,,,0.00"
Harrison 4NW,2020-07-31 09:00:00 MDT,75°F,51°F,44%,65°F,508W/m^2,2MPH,NNW,1017mb,,,0.00"
Harvard 4SW,2020-07-31 10:00:00 CDT,69°F,61°F,75%,69°F,350W/m^2,3MPH,NNE,1018mb,,,0.00"
Hayes Center 3N,2020-07-31 10:00:00 CDT,71°F,61°F,71%,69°F,554W/m^2,3MPH,SSW,1018mb,,,0.00"
Holdrege 5N,2020-07-31 10:00:00 CDT,69°F,62°F,80%,70°F,584W/m^2,3MPH,NNE,1018mb,,,0.00"
Indianola 8SW,2020-07-31 10:00:00 CDT,67°F,62°F,84%,70°F,587W/m^2,2MPH,NNW,1019mb,,,0.00"
Kearney 3E,2020-07-31 10:00:00 CDT,70°F,61°F,74%,68°F,583W/m^2,2MPH,NW,1018mb,,,0.00"
Keystone 4W,2020-07-31 09:00:00 MDT,72°F,63°F,74%,70°F,520W/m^2,1MPH,SSE,1018mb,,,0.00"
Leigh 1W,2020-07-31 10:00:00 CDT,72°F,59°F,63%,72°F,622W/m^2,8MPH,NNW,1017mb,,,0.00"
Lexington 4S,2020-07-31 10:00:00 CDT,69°F,61°F,76%,68°F,587W/m^2,3MPH,NNW,1019mb,,,0.00"
Lincoln 1500 N 45th,2020-07-31 10:00:00 CDT,71°F,61°F,71%,71°F,578W/m^2,3MPH,NE,1017mb,,,0.00"
Lincoln 1700 N 10th,2020-07-31 10:00:00 CDT,71°F,61°F,69%,71°F,621W/m^2,3MPH,NNE,1017mb,,,0.00"
Lincoln 5700 S 27th,2020-07-31 10:00:00 CDT,72°F,60°F,68%,71°F,472W/m^2,4MPH,NNE,1017mb,,,0.00"
Lincoln 9100 S 78th,2020-07-31 10:00:00 CDT,69°F,61°F,75%,71°F,498W/m^2,7MPH,NNW,1017mb,,,0.00"
Long Pine 20S,2020-07-31 10:00:00 CDT,71°F,61°F,70%,70°F,557W/m^2,1MPH,WNW,1018mb,,,0.00"
Memphis 4N,2020-07-31 10:00:00 CDT,70°F,60°F,71%,75°F,474W/m^2,5MPH,NE,1017mb,,,0.00"
Memphis 5N,2020-07-31 10:00:00 CDT,70°F,61°F,73%,73°F,587W/m^2,5MPH,NNW,1017mb,,,0.00"
Merna 2SW,2020-07-31 10:00:00 CDT,69°F,63°F,80%,68°F,547W/m^2,2MPH,NNW,1019mb,,,0.00"
Mullen 30N,2020-07-31 09:00:00 MDT,72°F,61°F,68%,66°F,524W/m^2,5MPH,SW,,,,0.00"
Naper 12SW,2020-07-31 10:00:00 CDT,70°F,60°F,69%,71°F,553W/m^2,8MPH,SW,1018mb,,,0.00"
Nebraska City 3NW,2020-07-31 10:00:00 CDT,68°F,62°F,80%,73°F,484W/m^2,5MPH,NNW,1017mb,,,0.00"
North Platte 3SW Beta,2020-07-31 10:00:00 CDT,68°F,63°F,85%,68°F,548W/m^2,1MPH,NNW,1019mb,,,0.00"
Oakland 4W,2020-07-31 10:00:00 CDT,71°F,61°F,72%,73°F,619W/m^2,8MPH,NE,1017mb,,,0.00"
Ord 2N,2020-07-31 10:00:00 CDT,69°F,62°F,78%,67°F,483W/m^2,1MPH,WNW,1019mb,,,0.00"
Oshkosh 6N,2020-07-31 09:00:00 MDT,70°F,59°F,68%,70°F,521W/m^2,2MPH,S,1019mb,,,0.00"
Overton 6SE,2020-07-31 10:00:00 CDT,70°F,62°F,75%,67°F,500W/m^2,3MPH,NNW,1018mb,,,0.00"
Pierce 2SW,2020-07-31 10:00:00 CDT,71°F,60°F,68%,71°F,570W/m^2,3MPH,NNE,1018mb,,,0.00"
Plattsmouth 2SE,2020-07-31 10:00:00 CDT,70°F,62°F,76%,72°F,646W/m^2,5MPH,NNW,1017mb,,,0.00"
Plymouth 4E,2020-07-31 10:00:00 CDT,69°F,62°F,78%,69°F,506W/m^2,9MPH,NNW,1017mb,,,0.00"
Ragan 5W,2020-07-31 10:00:00 CDT,70°F,62°F,74%,68°F,594W/m^2,3MPH,NNW,1019mb,,,0.00"
Rulo 5SW,2020-07-31 10:00:00 CDT,73°F,67°F,81%,73°F,570W/m^2,7MPH,NNW,1015mb,,,0.00"
Scottsbluff 2NW,2020-07-31 09:00:00 MDT,67°F,58°F,74%,68°F,498W/m^2,5MPH,WSW,1020mb,,,0.00"
Scottsbluff 6NW,2020-07-31 09:00:00 MDT,66°F,60°F,80%,71°F,516W/m^2,2MPH,SW,1020mb,,,0.00"
Shelton 2SW,2020-07-31 10:00:00 CDT,70°F,61°F,76%,71°F,592W/m^2,3MPH,ENE,1019mb,,,0.00"
Sidney 2NW,2020-07-31 09:00:00 MDT,73°F,54°F,52%,69°F,518W/m^2,1MPH,NNW,1018mb,,,"0.00"
Smithfield 2E,2020-07-31 10:00:00 CDT,70°F,61°F,74%,68°F,622W/m^2,4MPH,NNE,1018mb,,,0.00"
Sparks 5NE,2020-07-31 10:00:00 CDT,73°F,62°F,69%,67°F,528W/m^2,6MPH,SW,1018mb,,,0.00"
Walton 5NW,2020-07-31 10:00:00 CDT,71°F,63°F,75%,71°F,494W/m^2,3MPH,NNW,1017mb,,,0.00"
West Point 2W,2020-07-31 10:00:00 CDT,73°F,61°F,67%,71°F,626W/m^2,6MPH,NNE,1017mb,,,0.00"
Whitman 5NE,2020-07-31 09:00:00 MDT,71°F,61°F,70%,65°F,526W/m^2,1MPH,WSW,1018mb,,,0.00"
Winslow 6E,2020-07-31 10:00:00 CDT,72°F,61°F,70%,71°F,666W/m^2,7MPH,NNE,1018mb,,,0.00"
Wood River 5SE,2020-07-31 10:00:00 CDT,69°F,60°F,72%,69°F,585W/m^2,6MPH,NNW,1018mb,,,0.00"
York 2W,2020-07-31 10:00:00 CDT,71°F,61°F,70%,70°F,401W/m^2,4MPH,NNW,1017mb,,,0.00"
Ainsworth 2NE,2020-07-31 11:00:00 CDT,74°F,59°F,60%,79°F,696W/m^2,0MPH,SSW,1018mb,,,0.00"
Alda 3W,2020-07-31 11:00:00 CDT,73°F,62°F,68%,72°F,746W/m^2,7MPH,NNE,1018mb,,,0.00"
Alliance 6NW,2020-07-31 10:00:00 MDT,68°F,62°F,81%,67°F,237W/m^2,3MPH,W,1019mb,,,0.00"
Arthur 8S,2020-07-31 10:00:00 MDT,75°F,61°F,62%,71°F,678W/m^2,2MPH,NW,1017mb,,,0.00"
Axtell 5NE,2020-07-31 11:00:00 CDT,73°F,62°F,67%,72°F,771W/m^2,4MPH,NNE,1018mb,,,0.00"
Big Springs 8NE,2020-07-31 10:00:00 MDT,76°F,62°F,62%,69°F,691W/m^2,1MPH,NNW,1017mb,,,0.00"
Broadwater 7N,2020-07-31 10:00:00 MDT,76°F,57°F,52%,72°F,556W/m^2,2MPH,SW,1016mb,,,0.00"
Brule 6SW,2020-07-31 10:00:00 MDT,74°F,61°F,64%,70°F,688W/m^2,2MPH,NNW,1019mb,,,0.00"
Central City 3W,2020-07-31 11:00:00 CDT,72°F,58°F,61%,75°F,730W/m^2,4MPH,NE,1017mb,,,0.00"
Champion 5SE,2020-07-31 10:00:00 MDT,73°F,63°F,70%,73°F,687W/m^2,2MPH,NE,1018mb,,,0.00"
Concord 2E,2020-07-31 11:00:00 CDT,74°F,58°F,57%,69°F,697W/m^2,2MPH,ESE,1017mb,,,0.00"
Cozad 8N,2020-07-31 11:00:00 CDT,73°F,59°F,60%,68°F,731W/m^2,1MPH,NNE,1017mb,,,0.00"
Curtis 1N,2020-07-31 11:00:00 CDT,75°F,60°F,59%,69°F,680W/m^2,0MPH,NE,1018mb,,,0.00"
Decatur 7S,2020-07-31 11:00:00 CDT,75°F,60°F,59%,73°F,748W/m^2,8MPH,NE,1015mb,,,0.00"
Dickens 1NE,2020-07-31 11:00:00 CDT,74°F,60°F,62%,72°F,685W/m^2,4MPH,W,1018mb,,,0.00"
Dunning 6NW,2020-07-31 11:00:00 CDT,74°F,60°F,61%,67°F,720W/m^2,3MPH,SSW,1018mb,,,0.00"
Eagle 3NW Beta,2020-07-31 11:00:00 CDT,73°F,65°F,75%,73°F,787W/m^2,3MPH,NNW,1016mb,,,0.00"
Elgin 6W,2020-07-31 11:00:00 CDT,73°F,63°F,71%,71°F,730W/m^2,2MPH,NW,1018mb,,,0.00"
Emmet 2E,2020-07-31 11:00:00 CDT,75°F,60°F,60%,75°F,755W/m^2,1MPH,W,1016mb,,,0.00"
Firth 3N,2020-07-31 11:00:00 CDT,71°F,64°F,79%,72°F,498W/m^2,4MPH,NE,1016mb,,,0.00"
Fordyce 4N,2020-07-31 11:00:00 CDT,76°F,56°F,50%,77°F,758W/m^2,4MPH,ESE,1017mb,,,0.00"
Gordon 4SE,2020-07-31 10:00:00 MDT,76°F,61°F,58%,68°F,678W/m^2,5MPH,W,1016mb,,,0.00"
Gothenburg 2NW,2020-07-31 11:00:00 CDT,73°F,62°F,67%,69°F,476W/m^2,1MPH,NNW,1018mb,,,0.00"
Grant 1E,2020-07-31 10:00:00 MDT,74°F,61°F,65%,69°F,696W/m^2,0MPH,ESE,1017mb,,,"0.00"
Guide Rock 3E,2020-07-31 11:00:00 CDT,72°F,60°F,66%,70°F,561W/m^2,8MPH,NNE,1018mb,,,0.00"
Harrison 4NW,2020-07-31 10:00:00 MDT,72°F,55°F,55%,67°F,680W/m^2,4MPH,NNE,1018mb,,,0.00"
Harvard 4SW,2020-07-31 11:00:00 CDT,71°F,58°F,65%,71°F,722W/m^2,3MPH,NE,1018mb,,,0.00"
Hayes Center 3N,2020-07-31 11:00:00 CDT,74°F,60°F,63%,72°F,714W/m^2,4MPH,SSW,1018mb,,,0.00"
Holdrege 5N,2020-07-31 11:00:00 CDT,72°F,61°F,68%,71°F,756W/m^2,4MPH,NW,1018mb,,,0.00"
Indianola 8SW,2020-07-31 11:00:00 CDT,71°F,60°F,67%,71°F,737W/m^2,3MPH,SW,1018mb,,,0.00"
Kearney 3E,2020-07-31 11:00:00 CDT,72°F,59°F,63%,72°F,503W/m^2,5MPH,NNW,1018mb,,,0.00"
Keystone 4W,2020-07-31 10:00:00 MDT,74°F,62°F,64%,71°F,685W/m^2,4MPH,NW,1018mb,,,0.00"
Leigh 1W,2020-07-31 11:00:00 CDT,74°F,57°F,57%,74°F,694W/m^2,5MPH,NNW,1017mb,,,0.00"
Lexington 4S,2020-07-31 11:00:00 CDT,73°F,59°F,62%,71°F,795W/m^2,3MPH,NNE,1018mb,,,0.00"
Lincoln 1500 N 45th,2020-07-31 11:00:00 CDT,72°F,63°F,73%,74°F,684W/m^2,3MPH,ENE,1017mb,,,0.00"
Lincoln 1700 N 10th,2020-07-31 11:00:00 CDT,74°F,62°F,66%,73°F,578W/m^2,4MPH,ENE,1017mb,,,0.00"
Lincoln 5700 S 27th,2020-07-31 11:00:00 CDT,73°F,62°F,69%,73°F,558W/m^2,4MPH,NNW,1017mb,,,0.00"
Lincoln 9100 S 78th,2020-07-31 11:00:00 CDT,72°F,63°F,75%,73°F,750W/m^2,5MPH,NNW,1017mb,,,0.00"
Long Pine 20S,2020-07-31 11:00:00 CDT,75°F,58°F,55%,72°F,709W/m^2,3MPH,WNW,1017mb,,,0.00"
Memphis 4N,2020-07-31 11:00:00 CDT,74°F,62°F,66%,76°F,691W/m^2,7MPH,NE,1016mb,,,0.00"
Memphis 5N,2020-07-31 11:00:00 CDT,74°F,62°F,66%,75°F,856W/m^2,4MPH,ENE,1016mb,,,0.00"
Merna 2SW,2020-07-31 11:00:00 CDT,72°F,60°F,65%,68°F,709W/m^2,3MPH,NNW,1018mb,,,0.00"
Mullen 30N,2020-07-31 10:00:00 MDT,75°F,60°F,60%,67°F,672W/m^2,2MPH,S,,,,0.00"
Naper 12SW,2020-07-31 11:00:00 CDT,75°F,59°F,57%,74°F,694W/m^2,3MPH,SW,1017mb,,,0.00"
Nebraska City 3NW,2020-07-31 11:00:00 CDT,71°F,64°F,78%,74°F,522W/m^2,2MPH,NNW,1017mb,,,0.00"
North Platte 3SW Beta,2020-07-31 11:00:00 CDT,73°F,63°F,72%,70°F,709W/m^2,3MPH,NW,1018mb,,,0.00"
Oakland 4W,2020-07-31 11:00:00 CDT,74°F,59°F,60%,75°F,770W/m^2,7MPH,NNE,1017mb,,,0.00"
Ord 2N,2020-07-31 11:00:00 CDT,73°F,62°F,67%,70°F,718W/m^2,3MPH,NNE,1018mb,,,0.00"
Oshkosh 6N,2020-07-31 10:00:00 MDT,74°F,60°F,62%,74°F,693W/m^2,6MPH,SSW,1017mb,,,0.00"
Overton 6SE,2020-07-31 11:00:00 CDT,73°F,62°F,68%,68°F,331W/m^2,4MPH,NW,1018mb,,,0.00"
Pierce 2SW,2020-07-31 11:00:00 CDT,73°F,55°F,53%,72°F,716W/m^2,3MPH,NNE,1017mb,,,0.00"
Plattsmouth 2SE,2020-07-31 11:00:00 CDT,72°F,63°F,74%,74°F,688W/m^2,4MPH,NNW,1016mb,,,0.00"
Plymouth 4E,2020-07-31 11:00:00 CDT,72°F,64°F,77%,70°F,511W/m^2,7MPH,NNW,1017mb,,,0.00"
Ragan 5W,2020-07-31 11:00:00 CDT,73°F,60°F,63%,70°F,794W/m^2,4MPH,NNE,1018mb,,,0.00"
Rulo 5SW,2020-07-31 11:00:00 CDT,74°F,67°F,78%,74°F,638W/m^2,7MPH,NE,1015mb,,,0.00"
Scottsbluff 2NW,2020-07-31 10:00:00 MDT,71°F,58°F,63%,69°F,653W/m^2,1MPH,SSE,1018mb,,,0.00"
Scottsbluff 6NW,2020-07-31 10:00:00 MDT,71°F,60°F,70%,72°F,667W/m^2,3MPH,WSW,1019mb,,,0.00"
Shelton 2SW,2020-07-31 11:00:00 CDT,73°F,62°F,67%,73°F,754W/m^2,3MPH,NNE,1018mb,,,0.00"
Sidney 2NW,2020-07-31 10:00:00 MDT,78°F,54°F,43%,70°F,460W/m^2,6MPH,NE,1017mb,,,"0.00"
Smithfield 2E,2020-07-31 11:00:00 CDT,72°F,58°F,61%,70°F,762W/m^2,3MPH,NNW,1018mb,,,0.00"
Sparks 5NE,2020-07-31 11:00:00 CDT,77°F,63°F,61%,69°F,679W/m^2,7MPH,SSW,1017mb,,,0.00"
Walton 5NW,2020-07-31 11:00:00 CDT,73°F,65°F,75%,73°F,640W/m^2,3MPH,NNE,1016mb,,,0.01"
West Point 2W,2020-07-31 11:00:00 CDT,76°F,61°F,59%,72°F,710W/m^2,4MPH,ENE,1017mb,,,0.00"
Whitman 5NE,2020-07-31 10:00:00 MDT,75°F,62°F,64%,66°F,684W/m^2,1MPH,S,1017mb,,,0.00"
Winslow 6E,2020-07-31 11:00:00 CDT,74°F,61°F,63%,72°F,725W/m^2,10MPH,ENE,1017mb,,,0.00"
Wood River 5SE,2020-07-31 11:00:00 CDT,72°F,60°F,66%,71°F,682W/m^2,8MPH,NNW,1017mb,,,0.00"
York 2W,2020-07-31 11:00:00 CDT,73°F,59°F,61%,71°F,673W/m^2,2MPH,NNW,1017mb,,,0.00"
Ainsworth 2NE,2020-07-31 12:00:00 CDT,77°F,56°F,47%,86°F,820W/m^2,0MPH,NNW,1017mb,,,0.00"
Alda 3W,2020-07-31 12:00:00 CDT,76°F,63°F,65%,75°F,971W/m^2,8MPH,NNW,1018mb,,,0.00"
Alliance 6NW,2020-07-31 11:00:00 MDT,73°F,63°F,70%,68°F,873W/m^2,3MPH,NE,1017mb,,,0.00"
Arthur 8S,2020-07-31 11:00:00 MDT,77°F,59°F,54%,75°F,803W/m^2,5MPH,WSW,1016mb,,,0.00"
Axtell 5NE,2020-07-31 12:00:00 CDT,74°F,59°F,59%,75°F,882W/m^2,4MPH,NNE,1018mb,,,0.00"
Big Springs 8NE,2020-07-31 11:00:00 MDT,78°F,59°F,52%,72°F,903W/m^2,3MPH,NNW,1016mb,,,0.00"
Broadwater 7N,2020-07-31 11:00:00 MDT,74°F,58°F,58%,75°F,362W/m^2,3MPH,SSW,1017mb,,,0.00"
Brule 6SW,2020-07-31 11:00:00 MDT,78°F,62°F,58%,73°F,818W/m^2,3MPH,NNW,1018mb,,,0.00"
Central City 3W,2020-07-31 12:00:00 CDT,73°F,57°F,57%,80°F,830W/m^2,4MPH,NNW,1017mb,,,0.00"
Champion 5SE,2020-07-31 11:00:00 MDT,77°F,63°F,62%,74°F,822W/m^2,6MPH,NNE,1017mb,,,0.00"
Concord 2E,2020-07-31 12:00:00 CDT,74°F,59°F,58%,70°F,198W/m^2,2MPH,NE,1017mb,,,0.00"
Cozad 8N,2020-07-31 12:00:00 CDT,76°F,62°F,60%,70°F,879W/m^2,1MPH,W,1016mb,,,0.00"
Curtis 1N,2020-07-31 12:00:00 CDT,78°F,60°F,54%,71°F,819W/m^2,1MPH,NNW,1017mb,,,0.00"
Decatur 7S,2020-07-31 12:00:00 CDT,74°F,58°F,59%,76°F,809W/m^2,3MPH,ENE,1015mb,,,0.00"
Dickens 1NE,2020-07-31 12:00:00 CDT,76°F,59°F,56%,75°F,799W/m^2,3MPH,NNW,1017mb,,,0.00"
Dunning 6NW,2020-07-31 12:00:00 CDT,76°F,58°F,53%,70°F,838W/m^2,1MPH,SSW,1017mb,,,0.00"
Eagle 3NW Beta,2020-07-31 12:00:00 CDT,76°F,66°F,72%,75°F,910W/m^2,2MPH,NNW,1016mb,,,0.00"
Elgin 6W,2020-07-31 12:00:00 CDT,74°F,59°F,60%,74°F,201W/m^2,3MPH,WNW,1018mb,,,0.00"
Emmet 2E,2020-07-31 12:00:00 CDT,77°F,58°F,52%,79°F,872W/m^2,4MPH,NNE,1015mb,,,0.00"
Firth 3N,2020-07-31 12:00:00 CDT,74°F,67°F,77%,73°F,804W/m^2,5MPH,NNE,1016mb,,,0.00"
Fordyce 4N,2020-07-31 12:00:00 CDT,78°F,58°F,50%,81°F,1024W/m^2,6MPH,NNW,1017mb,,,0.00"
Gordon 4SE,2020-07-31 11:00:00 MDT,79°F,56°F,45%,70°F,818W/m^2,3MPH,SW,1015mb,,,0.00"
Gothenburg 2NW,2020-07-31 12:00:00 CDT,76°F,59°F,55%,72°F,840W/m^2,5MPH,NNW,1017mb,,,0.00"
Grant 1E,2020-07-31 11:00:00 MDT,77°F,60°F,56%,71°F,380W/m^2,6MPH,NNW,1016mb,,,"0.00"
Guide Rock 3E,2020-07-31 12:00:00 CDT,73°F,59°F,61%,72°F,881W/m^2,6MPH,NNW,1018mb,,,0.00"
Harrison 4NW,2020-07-31 11:00:00 MDT,75°F,54°F,47%,70°F,813W/m^2,6MPH,NNW,1017mb,,,0.00"
Harvard 4SW,2020-07-31 12:00:00 CDT,73°F,58°F,60%,73°F,903W/m^2,3MPH,NNE,1017mb,,,0.00"
Hayes Center 3N,2020-07-31 12:00:00 CDT,78°F,56°F,48%,76°F,835W/m^2,3MPH,NNW,1016mb,,,0.00"
Holdrege 5N,2020-07-31 12:00:00 CDT,74°F,61°F,64%,72°F,978W/m^2,3MPH,NNE,1017mb,,,0.00"
Indianola 8SW,2020-07-31 12:00:00 CDT,74°F,59°F,59%,74°F,865W/m^2,3MPH,ENE,1018mb,,,0.00"
Kearney 3E,2020-07-31 12:00:00 CDT,75°F,58°F,55%,75°F,995W/m^2,6MPH,NNE,1017mb,,,0.00"
Keystone 4W,2020-07-31 11:00:00 MDT,78°F,60°F,55%,73°F,808W/m^2,4MPH,W,1017mb,,,0.00"
Leigh 1W,2020-07-31 12:00:00 CDT,74°F,57°F,56%,76°F,247W/m^2,3MPH,NE,1017mb,,,0.00"
Lexington 4S,2020-07-31 12:00:00 CDT,74°F,61°F,63%,73°F,893W/m^2,3MPH,NNW,1017mb,,,0.00"
Lincoln 1500 N 45th,2020-07-31 12:00:00 CDT,75°F,65°F,70%,77°F,944W/m^2,2MPH,ENE,1016mb,,,0.00"
Lincoln 1700 N 10th,2020-07-31 12:00:00 CDT,76°F,64°F,65%,76°F,762W/m^2,6MPH,ENE,1016mb,,,0.00"
Lincoln 5700 S 27th,2020-07-31 12:00:00 CDT,76°F,63°F,64%,75°F,873W/m^2,4MPH,NE,1016mb,,,0.00"
Lincoln 9100 S 78th,2020-07-31 12:00:00 CDT,74°F,64°F,69%,75°F,777W/m^2,9MPH,NNW,1016mb,,,0.00"
Long Pine 20S,2020-07-31 12:00:00 CDT,76°F,57°F,51%,75°F,822W/m^2,4MPH,NNW,1016mb,,,0.00"
Memphis 4N,2020-07-31 12:00:00 CDT,78°F,62°F,59%,79°F,830W/m^2,7MPH,NNE,1016mb,,,0.00"
Memphis 5N,2020-07-31 12:00:00 CDT,77°F,63°F,63%,77°F,974W/m^2,5MPH,NE,1016mb,,,0.00"
Merna 2SW,2020-07-31 12:00:00 CDT,75°F,58°F,56%,69°F,831W/m^2,3MPH,NNW,1017mb,,,0.00"
Mullen 30N,2020-07-31 11:00:00 MDT,77°F,63°F,61%,68°F,791W/m^2,2MPH,SSW,,,,0.00"
Naper 12SW,2020-07-31 12:00:00 CDT,77°F,61°F,57%,78°F,808W/m^2,2MPH,SW,1016mb,,,0.00"
Nebraska City 3NW,2020-07-31 12:00:00 CDT,74°F,65°F,72%,76°F,631W/m^2,3MPH,NNE,1016mb,,,0.00"
North Platte 3SW Beta,2020-07-31 12:00:00 CDT,76°F,61°F,60%,72°F,833W/m^2,4MPH,W,1017mb,,,0.00"
Oakland 4W,2020-07-31 12:00:00 CDT,76°F,59°F,54%,77°F,1006W/m^2,9MPH,NE,1017mb,,,0.00"
Ord 2N,2020-07-31 12:00:00 CDT,75°F,60°F,58%,73°F,878W/m^2,1MPH,WNW,1018mb,,,0.00"
Oshkosh 6N,2020-07-31 11:00:00 MDT,76°F,58°F,54%,80°F,334W/m^2,8MPH,S,1016mb,,,0.00"
Overton 6SE,2020-07-31 12:00:00 CDT,75°F,60°F,58%,70°F,952W/m^2,4MPH,NNW,1017mb,,,0.00"
Pierce 2SW,2020-07-31 12:00:00 CDT,77°F,59°F,55%,74°F,957W/m^2,3MPH,NE,1017mb,,,0.00"
Plattsmouth 2SE,2020-07-31 12:00:00 CDT,74°F,65°F,72%,76°F,791W/m^2,1MPH,NNW,1016mb,,,0.00"
Plymouth 4E,2020-07-31 12:00:00 CDT,74°F,66°F,75%,72°F,875W/m^2,8MPH,NNW,1016mb,,,0.00"
Ragan 5W,2020-07-31 12:00:00 CDT,73°F,60°F,64%,72°F,203W/m^2,7MPH,NNW,1018mb,,,0.00"
Rulo 5SW,2020-07-31 12:00:00 CDT,77°F,68°F,72%,76°F,920W/m^2,3MPH,NNW,1015mb,,,0.00"
Scottsbluff 2NW,2020-07-31 11:00:00 MDT,76°F,57°F,52%,70°F,783W/m^2,2MPH,WSW,1017mb,,,0.00"
Scottsbluff 6NW,2020-07-31 11:00:00 MDT,75°F,59°F,57%,73°F,794W/m^2,2MPH,SSE,1017mb,,,0.00"
Shelton 2SW,2020-07-31 12:00:00 CDT,76°F,60°F,58%,76°F,984W/m^2,4MPH,ENE,1018mb,,,0.00"
Sidney 2NW,2020-07-31 11:00:00 MDT,78°F,49°F,37%,71°F,545W/m^2,2MPH,NNE,1016mb,,,"0.00"
Smithfield 2E,2020-07-31 12:00:00 CDT,74°F,61°F,63%,72°F,544W/m^2,5MPH,NNW,1018mb,,,0.00"
Sparks 5NE,2020-07-31 12:00:00 CDT,79°F,60°F,53%,71°F,795W/m^2,0MPH,NNW,1016mb,,,0.00"
Walton 5NW,2020-07-31 12:00:00 CDT,76°F,64°F,68%,75°F,878W/m^2,4MPH,NNE,1016mb,,,0.00"
West Point 2W,2020-07-31 12:00:00 CDT,77°F,59°F,53%,74°F,882W/m^2,5MPH,NNE,1017mb,,,0.00"
Whitman 5NE,2020-07-31 11:00:00 MDT,78°F,59°F,52%,68°F,815W/m^2,0MPH,NNW,1016mb,,,0.00"
Winslow 6E,2020-07-31 12:00:00 CDT,77°F,62°F,59%,73°F,899W/m^2,6MPH,ENE,1017mb,,,0.00"
Wood River 5SE,2020-07-31 12:00:00 CDT,73°F,60°F,64%,74°F,919W/m^2,8MPH,NNE,1017mb,,,0.00"
York 2W,2020-07-31 12:00:00 CDT,74°F,60°F,61%,74°F,817W/m^2,3MPH,NNW,1017mb,,,0.00"
